"student_id","crypto_fullname","crypto_nrc","gender","program_description","study_description","school_abbr","school"
2022047753,"a0291424","22776ef3","M","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022049993,"3aa04c26","decdf294","M","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022051378,"41bb2c4e","e00bcf7e","F","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022054610,"9a05d4ef","854a53e6","M","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022055721,"3ea963bb","06a1227d","M","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022057031,"42fe0138","1f95c97a","M","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022057635,"197dccee","eeb5d2ff","F","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022061659,"27d8b94e","9a330e3d","M","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022063171,"7e285a9d","31ba52fc","M","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022064674,"39772d87","0b96507e","M","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022065841,"b3b69aea","f748bb07","M","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022065867,"4d6db2b0","a366b1b9","F","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022065930,"b1f90e53","f80b8bd3","F","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022066332,"0bb2075d","510866f4","M","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022069242,"7a8817a8","d66a6ea7","M","BACHELOR OF AGRICULTURAL SCIENCES","ANIMAL SCIENCE","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022038169,"1505f1c7","0cc3e5c9","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022039009,"549a7c63","5f39d9ef","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022039564,"c8f0ef61","dd566b2d","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022039602,"1e065377","704f9c50","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022039700,"7c9ebce4","5ab98474","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022039831,"a7f14cf6","73e0b853","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022041828,"1f529ccc","1396c2fb","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022043332,"f4290bdc","e2af60e7","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022043740,"32648d3a","67fefecd","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022043812,"40699ff9","faa1bc95","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022044479,"30cdc4b7","d1d48907","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022044568,"bfad5164","3ac81b8e","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022045262,"e4beae29","c0ce7b23","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022045459,"9ce451b2","7ee60972","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022047125,"8052edfc","75e46f1c","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022047192,"ace99ccd","7f8a63da","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022047656,"fab73d24","39673f57","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022048849,"ab3bf5dc","5c8e63af","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022049756,"5bb970a3","b76c93f0","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022050452,"a7fd6f07","40292c78","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022053443,"5bd3a01c","e3a0678d","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022054369,"5b1f9cc6","7972d1bb","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022055870,"56e66d07","23a9d6d3","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022056256,"241e1c89","8d77624f","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022057783,"75522ed1","4943ca76","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022057856,"0291cca6","d3a52856","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022057970,"d1c11c88","4b15d987","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022058038,"3f1d9323","2576a44e","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022059425,"e5f34eb5","a8bc4088","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022059522,"29ae0828","de763ee9","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022059557,"ef4ae35e","f50715bf","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022059638,"3f61346c","46f64597","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022060245,"1c2695f9","51d8be04","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022060504,"57cc2484","e59776d5","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022061292,"976a8d87","c224d1c4","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022061322,"5e704a01","006abf73","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022061748,"fb86c561","0bbd5eb4","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022062591,"385def1e","ac31ebf2","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022063163,"23230630","6292614a","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022064143,"1d8246fb","e4f157d2","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022064151,"512c9fbd","f29dc852","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022065565,"cd3d1db3","6ec2c440","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022065956,"75441bc3","a841dbd6","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022066065,"64043ad3","db3f9fb6","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022066677,"9242ac25","704a9a4b","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022070666,"5fa8f1c2","c6e9c9e4","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022070992,"546ff564","5f89f86f","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022071085,"b22cf895","5b52552d","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022071948,"47058aff","2290fd83","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022073045,"abd87705","d3983f48","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022073266,"bcc2a151","b77eb8be","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022074149,"838a722b","193f7029","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022074289,"0e709c11","bcdf851c","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022074513,"703123e9","ef8acdaa","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022074564,"d1cf2eb8","bf72ab65","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022093496,"f70bccf3","390cb6bd","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022094948,"ef840fd2","abe0fedb","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022095642,"dfbf5613","a8307767","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022096011,"5d4f97a2","f45ac604","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022096291,"4f82af3b","6c798078","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022001761,"fc3d64ff","2b33d2a2","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022004663,"20e3644e","01dbcfc3","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022005813,"3c356cb6","fd427087","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022005937,"a6b1e249","0ab71281","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022006135,"2e2ca340","f215923b","M","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022006267,"96830440","362bc91a","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022010094,"b96e0411","c7ffb1ec","M","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022010167,"e1af3d95","c8f22115","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022013018,"44fe0a8e","095afbdc","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022014723,"b0855166","17a44d44","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022015720,"c7133a26","494e627c","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022016718,"2d176208","fe7ac430","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022019342,"a46ecf06","63182c89","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022021975,"f9475d26","ddaaaec9","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022023731,"ec6e3122","6fb0f88e","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022024117,"e578ed7c","06233725","M","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022024711,"c4a270eb","40522607","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022024991,"aef4c170","0b292136","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022025083,"f9084566","a6b368de","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022025814,"322b9559","79bc5122","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022027183,"5305b9a4","fd768c05","M","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022028881,"051388bb","d0b2f59d","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022029194,"a0887442","c7c5a564","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022029836,"6fd34d59","74228927","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022030095,"9e034b54","e401fa38","F","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
